id,categoryA,categoryB,categoryC,categoryD,categoryE,categoryF,featureA,featureB,featureC,featureD,featureE,featureF,featureG,featureH,featureI,compositionA,compositionB,compositionC,compositionD,compositionE,compositionF,compositionG,compositionH,compositionI,compositionJ,unit,result
607ff97e61f287310d40d387c89c0da8ae66a30543c3bf60bd225286d14dc040,catA_22,catB_0,catC_980,catD_0,catE_2,catF_0,-40055.25,4.363288335,0.729193518,93.67719744,15.04788408,0,1.46451E+12,87.15892368,50941692,0,8,14,0,49,3,2,9,16.84,15,unit_15,0.003660553
b1f8407ed8bd923680cdcc67f07fa8ef89209ca058aba4828b21259476fc2d70,catA_69,catB_0,catC_713,catD_0,catE_2,catF_0,-40055.25,4.363288335,0.729193518,93.67719744,15.04788408,0,1.46451E+12,87.15892368,50941692,0,8,14,0,49,3,2,9,16.84,15,unit_2,6.98E-08
379b7240ab99cdc2aacd783678884afe6846bbb14888053fddb6588d6cbff270,catA_46,catB_0,catC_2693,catD_0,catE_2,catF_0,-40055.25,4.363288335,0.729193518,93.67719744,15.04788408,0,1.46451E+12,87.15892368,50941692,0,8,14,0,49,3,2,9,16.84,15,unit_2,6.98E-08
88275c1a8d226445d7ca6164a997c2839098d6884d38e2bab54379e4f10e64b5,catA_15,catB_0,catC_491,catD_0,catE_2,catF_0,-40055.25,4.363288335,0.729193518,93.67719744,15.04788408,0,1.46451E+12,87.15892368,50941692,0,8,14,0,49,3,2,9,16.84,15,unit_4,0.005672315
6994284f07d026a4b003e05f9a7278568f01325d20d3345a347bd3d59f2591c2,catA_6,catB_0,catC_491,catD_0,catE_2,catF_0,-40055.25,4.363288335,0.729193518,93.67719744,15.04788408,0,1.46451E+12,87.15892368,50941692,0,8,14,0,49,3,2,9,16.84,15,unit_7,0.254846047
b2b9ed7327ed7c328032db80083a753166788c56b389c403e8d39fd150c2af89,catA_4,catB_0,catC_467,catD_0,catE_2,catF_0,-40055.25,4.363288335,0.729193518,93.67719744,15.04788408,0,1.46451E+12,87.15892368,50941692,0,8,14,0,49,3,2,9,16.84,15,unit_3,0.007786563
7a008e46afa99b349d5692c8ccfc904e30ae9b9bcb5d45f2454bb050aeba785b,catA_8,catB_0,catC_467,catD_0,catE_2,catF_0,-40055.25,4.363288335,0.729193518,93.67719744,15.04788408,0,1.46451E+12,87.15892368,50941692,0,8,14,0,49,3,2,9,16.84,15,unit_9,0.002193057
dcd902b1a48a57619e25313da09e714d21dbffd40e189f25bee5076dc5dbe3b3,catA_48,catB_0,catC_713,catD_0,catE_2,catF_0,-40055.25,4.363288335,0.729193518,93.67719744,15.04788408,0,1.46451E+12,87.15892368,50941692,0,8,14,0,49,3,2,9,16.84,15,unit_2,6.98E-08
bef22c2c610d729e08cd43a6444f004bdd3610a745fde8396f63130c705b27d0,catA_17,catB_0,catC_250,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_12,0.03791484
287ab7f35f5091e840611ff6233aaed941ba712a9b4338c00ad0bb5d2a740572,catA_4,catB_0,catC_610,catD_0,catE_2,catF_0,-40055.25,4.363288335,0.729193518,93.67719744,15.04788408,0,1.46451E+12,87.15892368,50941692,0,8,14,0,49,3,2,9,16.84,15,unit_3,0.012946706
b2f42f553dfe5511dd0e538f95f38361fc3111cb3175365cb1e4832dcf5bfa81,catA_12,catB_0,catC_610,catD_0,catE_2,catF_0,-40055.25,4.363288335,0.729193518,93.67719744,15.04788408,0,1.46451E+12,87.15892368,50941692,0,8,14,0,49,3,2,9,16.84,15,unit_11,0.075450405
902ac92cd0e2b89dbe7e02fd0196926d94b14f648dc7ffdaf528eba1ddb0dbe9,catA_6,catB_0,catC_610,catD_0,catE_2,catF_0,-40055.25,4.363288335,0.729193518,93.67719744,15.04788408,0,1.46451E+12,87.15892368,50941692,0,8,14,0,49,3,2,9,16.84,15,unit_7,0.791221102
b793f1529f612825569edd56131d575ec19c605c57683a8827b335f411a76f04,catA_2,catB_0,catC_1240,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_1,0.007834358
2e43e6bce6f25238ba2506344a0ecd19293ceb7cedbec0a9ec8be53bc1b0bcb2,catA_5,catB_0,catC_1240,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_0,0.070416547
c698054caa46b51192e3661a014d4e4f36ee65467dfbb954f8df756b8facf7c5,catA_4,catB_0,catC_376,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_3,0.016809088
9826d88cd49f55f08a2e3f08b777fca4dc7cdec0beda409ac5e9e18c07d0cdd7,catA_3,catB_0,catC_438,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_1,0.031128176
7a6902c667924fe7b7de49c844f77b3d8c59dd5c2df34fa55b5eeb7dee0ff862,catA_4,catB_0,catC_373,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_3,0.049138603
7e9996dfa72ba558829059350aa49a777d59c5f0e880462c7b8c6fb7c4125215,catA_2,catB_0,catC_373,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_1,0.012804494
2a5a98deb5edd9c9f58e8efec8f3659925613a3190eb6e11a47d8e86bb246e3a,catA_4,catB_0,catC_272,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_3,0.023389387
1c0b7fe455cdfe0776208be426a64695782a9ec74ed62eccae4475dd832c5438,catA_5,catB_0,catC_272,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_0,0.097838624
53a794a3a68de9ed54a4b4c6aed37ab5a8c557495fb77030e3ee66d44baa6375,catA_8,catB_0,catC_964,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_9,0.003394825
89ffd98015b8230b12f5fce4af2ca82703757f6c0e412138e0a1492f65998db6,catA_25,catB_0,catC_62,catD_0,catE_0,catF_1,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_12,0.163506985
47b76bb49163095d20514e13ded20cb841045073a9ae9ebead93bff24b19d495,catA_2,catB_0,catC_62,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_1,0.003781421
17638a3c721704384302e56e87e88671f54ebeb55ac2e3dd634217c4c42bbb32,catA_0,catB_0,catC_386,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_5,0.113347159
358df03b72a3401406d126598498ca0d42284973d3a16d65c8deef295a8321a8,catA_3,catB_0,catC_174,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_1,0.012075604
f03cd8be1a4759023b60d3c6fb2e112453d26dc279c4a588d9016b9a4ccd3c24,catA_25,catB_0,catC_907,catD_0,catE_0,catF_1,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_12,0.147833458
3d9d60629496c4f59440b5ce259237f2c2d69850936b48c9c99e6bdf10b03eb5,catA_2,catB_0,catC_907,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_1,0.002144319
0d4d6c9b5f8287286df355eff8767a6669439cd535122a8eeec1179012213670,catA_0,catB_0,catC_907,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_5,0.205515887
42d8e22869096fb53fd74156156673f146b999ec3081a190e813e6ea28749dea,catA_25,catB_0,catC_1556,catD_0,catE_0,catF_1,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_12,0.240758304
061353fcbff04eb6fe79c95dd5bfa73a01fc382592a95443022182144d759f2e,catA_2,catB_0,catC_1556,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_1,0.003248414
e503e973db7cd7ced2decc46af43a98eedf271376e9339e115803d77b779a3bf,catA_5,catB_0,catC_1556,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_0,0.092911281
26aece89dc16cde03b3c4c0b8690f2c27e50f5b6605c86c51f6cfaf9da39eb2e,catA_3,catB_0,catC_1556,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_1,0.00959048
2e972107faa81b26f66fdc1593f3d95a4d856fcf5739c8f051058be989a8e995,catA_3,catB_0,catC_62,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_1,0.010010501
c01e37ec72bb743d723e8d9c10e043e43e8d5925b270a23930c9714bf3660c24,catA_0,catB_0,catC_376,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_5,0.231458891
5897fe70ed43943ac1ba78f3c3fc24cc27c081f6651b5a2a2c9e48879bba368b,catA_0,catB_0,catC_373,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_5,0.079187815
576c69c41aafb98e88df877ccf65670309bfcd8f936f72ce2b5dba22cea3f0c4,catA_5,catB_0,catC_174,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_0,0.305477688
b679e27cd40f33b1ba80390019a613dc4151589b2998584981b0eec45d704698,catA_0,catB_0,catC_245,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_5,0.078435186
d4a594fa0a4c67383b3c76b74137d2698080777e77f976e04a9ba43d468eefe1,catA_0,catB_0,catC_174,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_5,0.236372038
820d29a17576dd20e66a749cd251c4bcdccaf55eea39beb894ea3b4647e1d825,catA_5,catB_0,catC_907,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_0,0.221589514
713cdb5ec07c7cfd55b8f5523da4fb1f261ee776b685ebdf82ad2c54f553f789,catA_5,catB_0,catC_2131,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_0,0.235731495
32f87f8d7fd009b7b4c35a85b97f82c6ca4d0880eac0159329408060ed2131af,catA_8,catB_0,catC_1423,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_9,0.002426668
0c5c1b50fd5f663ba9557087c82a209c27b2e38ca155f198ec5adf1be60a6b6d,catA_4,catB_0,catC_1423,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_3,0.024676847
fcfd19dc61f83d0f76a01597790ee7caab1f19c7dd61f14eea626def75e85a0f,catA_8,catB_0,catC_902,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_9,0.001766565
1581e2f7a822ddf1fd0dab91b44a4e5ac0fa758e411386e2a828b7ae3d9e0e97,catA_4,catB_0,catC_902,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_3,0.023246393
f3e5760ab2aba4983e2b0fefc2a47c92d27833f92e781362ec6e550e97b3fdda,catA_5,catB_0,catC_902,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_0,0.111753012
cd999fd99cd3cec85f1ede330f99e38a23076fa2c2135a9c58093cfe5c3b0462,catA_8,catB_0,catC_245,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_9,0.001370504
3b4f7296927d2c3df8f4b2cf91e232dcd0420038582923c9d5ade5f3e2c2172e,catA_4,catB_0,catC_245,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_3,0.028753807
9164cc235a7ae02b1523ccaac804f4244150a500e00892b9bb1dce28b86f6d53,catA_4,catB_0,catC_174,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_3,0.03011285
3caa711947e2cb8c709119a0acfd62c20034f5d57340836460506e53919a4d81,catA_8,catB_0,catC_238,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_9,0.002690711
497a9fdd661ede37c6f7a3854d2b7bad431b04220eb620ba0f46f38b083ea45d,catA_3,catB_0,catC_907,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_1,0.004970249
107e1665cbae3f4f7ee3fdf62c2caceca18d3a64b3d06ef2c699387bb2a88777,catA_3,catB_0,catC_2131,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_1,0.005133595
948bae004cde97ef1f7a35dc13f451314f100cad4a2158db33bdb74c4492fc16,catA_25,catB_0,catC_1423,catD_0,catE_0,catF_1,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_12,0.246107119
595ad49cc2bd9d0f52bee479bfb2d76868a72868fe9ed9b0817221c7063c09db,catA_2,catB_0,catC_1423,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_1,0.002144319
1dee385623fd6e504eefab41549c57282ca4f632e7c0458e9c31d1208fedf7ea,catA_5,catB_0,catC_1423,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_0,0.0773598
66302ffb7ba1796a33f0215d7369fcfe5f5cf27687c1b9ac6a6cd15ac5e1d5f2,catA_25,catB_0,catC_902,catD_0,catE_0,catF_1,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_12,0.197223978
c6f5b62f6fbb9856b2df2f3bdc795bef95ca1184093329561aa18563e98c4ab5,catA_3,catB_0,catC_902,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_1,0.008015401
93ef0b1acddd2ff39c0b5da14723199ed3db6eaee38617f8f4a7a55fc87e4774,catA_8,catB_0,catC_1497,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_9,0.002030608
c37c80349fd512af193bccc4b6a58108808368197b4a48e6cbe357f175ca8c05,catA_4,catB_0,catC_1497,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_3,0.029111549
b4e9d9ef62f1cf2df48b3034830b9f99e1986de59e1f6ee9242b304f3ad97eef,catA_2,catB_0,catC_1497,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_1,0.002943829
f0a593c58b4b30e50b2a63ac1ff4b4325391708ad8edd758984cbc3a27632f3c,catA_5,catB_0,catC_373,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_0,0.103435715
51117c0a654c11d8ceb20707d141f93631bdd4ffb002249b53b70cfd51ef02c1,catA_2,catB_0,catC_174,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_1,0.005228155
2ce02541153161f78513854337233d55b469c1d787dfc8057547126fc1e62454,catA_4,catB_0,catC_238,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_3,0.03011285
a7e1edb02dd64e3846083f51e633fff5bc026d97d6e5388eb14eab53b0a2bd19,catA_4,catB_0,catC_907,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_3,0.020957631
7284edaf65faf36aad9a92d7a0c2089b82bcbc4b9fe4f330cb68323ca291ed17,catA_2,catB_0,catC_907,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_1,0.002144319
b126234f3ae2955515a90d892e99b5444241b41ab585d135515ac4d66eada692,catA_5,catB_0,catC_907,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_0,0.265475566
95b584e3f26c5ace81ac82c85d26422c9c012c2b413438438e125267b1c04336,catA_0,catB_0,catC_1497,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_5,0.111572281
169316f7f2451ee3ec3e880c579eddbf99da8283e2eb1abe463f8c1e266bea81,catA_3,catB_0,catC_1497,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_1,0.010045502
c8a394fab531e046cf6f903f73ba7637f43ae472e8c181f02db6e3aad8e045a6,catA_4,catB_0,catC_1445,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_3,0.024676847
45ef458d743cfba65b8843fe47bec464535872017d44663173ee5d73cb58f915,catA_2,catB_0,catC_1445,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_1,0.002144319
b991655242a7bee0ed6d6372445e9aa5386310a6ffa2f96ba21755b51126d606,catA_8,catB_0,catC_622,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_9,0.006101254
996659d1fdde24ae487ae1412b929911f972ba59367b5e832a9449a5631da182,catA_0,catB_0,catC_622,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_5,0.063626577
f455e4830389aa500e1924e16588145a537ca4d43cd62b53c2c0e7c7b06fad88,catA_4,catB_0,catC_438,catD_0,catE_0,catF_0,75808.375,4.457840432,0.005717646,122.2994372,30.8319059,0,2.80604E+12,0,71176346,0,10,26,0,32,3,0,9,22.26,20,unit_3,0.033403085
e8b2b6754ac64d8342355ac98f9e188b33d6508b0a59845d82020d121276b387,catA_6,catB_0,catC_1139,catD_0,catE_8,catF_0,-38764.875,12.93829042,0,44.72307577,17.62253776,0,45735444769,11.09062195,1538269,0,8.65,44.05,0,40.4,2.75,0.6,10.15,22.92,10.05,unit_7,0.668160369
e106b39af68c9fc6dff1b885b657c3f520d4e68f4fb2ff9f258284c7aedff7b0,catA_78,catB_0,catC_904,catD_0,catE_2,catF_0,-40055.25,4.363288335,0.729193518,93.67719744,15.04788408,0,1.46451E+12,87.15892368,50941692,0,8,14,0,49,3,2,9,16.84,15,unit_2,1.42E-06
b5b929ede95a558b805ec4c4a32db7a35f9778e66c5ee9b7a845478aea4df5a5,catA_0,catB_0,catC_1704,catD_0,catE_1,catF_0,325435.125,1.728675496,0.032407019,274.7089819,26.63751077,0,2.75762E+12,0,25867961,0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_5,0.151398812
28a58d36db0aa254f00f9c22a860fa8f20d44ec64cecf3ffbed95060f9e4218f,catA_7,catB_0,catC_1704,catD_0,catE_1,catF_0,325435.125,1.728675496,0.032407019,274.7089819,26.63751077,0,2.75762E+12,0,25867961,0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_8,0.528724975
16cc4a179302a0bc38f0640ca6ecf0e33cfbf284a91974f464c89e03c5b23ba7,catA_20,catB_0,catC_1754,catD_0,catE_1,catF_0,325435.125,1.728675496,0.032407019,274.7089819,26.63751077,0,2.75762E+12,0,25867961,0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_3,0.263285737
1c3d1ddb8a7fd0f839362520169fae39ba9dd803551b59293c81d6b17398c0b0,catA_2,catB_0,catC_1754,catD_0,catE_1,catF_0,325435.125,1.728675496,0.032407019,274.7089819,26.63751077,0,2.75762E+12,0,25867961,0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_1,0.083094155
4c024a1c8ef0adae0608aade9ba9f3b39af48da0f6958340b71888e6a30df906,catA_6,catB_0,catC_1754,catD_0,catE_1,catF_0,325435.125,1.728675496,0.032407019,274.7089819,26.63751077,0,2.75762E+12,0,25867961,0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_7,0.81243847
d0f8bebaf15234b1608c97486660ee3cdfa16b8bc30c76d4543a2e96abb8beca,catA_19,catB_0,catC_501,catD_0,catE_1,catF_0,325435.125,1.728675496,0.032407019,274.7089819,26.63751077,0,2.75762E+12,0,25867961,0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_13,0.038049185
72340967bc2d831fef85e356b24c6f0b2fa001092ca35fba539f952c91c13ff7,catA_19,catB_0,catC_460,catD_0,catE_1,catF_0,325435.125,1.728675496,0.032407019,274.7089819,26.63751077,0,2.75762E+12,0,25867961,0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_13,0.026324349
140ddb6e9144f776fb5bae585f2b26538d46ea206fc5f5678298168bdd2f88f5,catA_19,catB_0,catC_448,catD_0,catE_1,catF_0,325435.125,1.728675496,0.032407019,274.7089819,26.63751077,0,2.75762E+12,0,25867961,0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_13,0.081191008
f56497ce9385301d651a636c0c8c97cba6d59fa7c39917a61de45671647d22c1,catA_19,catB_0,catC_286,catD_0,catE_1,catF_0,325435.125,1.728675496,0.032407019,274.7089819,26.63751077,0,2.75762E+12,0,25867961,0,2.2,28.2,2.7,16.7,3.5,7.6,20.2,27.25,18.9,unit_13,0.121925909
b49e75effeba3158ccbd735a727ed1530732483fbda119656d7f77ef1eddff8f,catA_32,catB_0,catC_195,catD_0,catE_4,catF_0,21256.75,5.758580373,0.155745988,137.6577053,21.99909212,0,2.3134E+11,11.09255897,6063076,0,2.4,14.9,0,62.3,8.4,0.7,2.2,25.5,9.1,unit_2,7.08E-07
64cc45f66821ea71fdc5d47e63dd81ea37f562034964a7080e72b78731b020dc,catA_45,catB_0,catC_195,catD_0,catE_4,catF_0,21256.75,5.758580373,0.155745988,137.6577053,21.99909212,0,2.3134E+11,11.09255897,6063076,0,2.4,14.9,0,62.3,8.4,0.7,2.2,25.5,9.1,unit_2,7.08E-07
f57864cbdb742561767a533e2a95c98dc64ea4aeeb89fc72777f4aeecc2ccd3f,catA_31,catB_0,catC_195,catD_0,catE_4,catF_0,21256.75,5.758580373,0.155745988,137.6577053,21.99909212,0,2.3134E+11,11.09255897,6063076,0,2.4,14.9,0,62.3,8.4,0.7,2.2,25.5,9.1,unit_2,7.08E-07
15939424fd0b6764ff8e96018c7f7da7e7b28cbe3d4023079e5edf0076fa1b19,catA_30,catB_0,catC_195,catD_0,catE_4,catF_0,21256.75,5.758580373,0.155745988,137.6577053,21.99909212,0,2.3134E+11,11.09255897,6063076,0,2.4,14.9,0,62.3,8.4,0.7,2.2,25.5,9.1,unit_2,8.50E-07
221db8d070c7a1de5f00c0c08da42900741cfc76e939c3a1d2bc457e1dee7b01,catA_24,catB_0,catC_195,catD_0,catE_4,catF_0,21256.75,5.758580373,0.155745988,137.6577053,21.99909212,0,2.3134E+11,11.09255897,6063076,0,2.4,14.9,0,62.3,8.4,0.7,2.2,25.5,9.1,unit_2,1.42E-06
42670535c3d2f056f06635324c7d504af20818a0971c03a9fdb6a74547e8b7a2,catA_27,catB_0,catC_195,catD_0,catE_4,catF_0,21256.75,5.758580373,0.155745988,137.6577053,21.99909212,0,2.3134E+11,11.09255897,6063076,0,2.4,14.9,0,62.3,8.4,0.7,2.2,25.5,9.1,unit_2,7.08E-07
